1,0.0023881,-0.0098706,-0.0002535,0.0070586,-0.007236,-0.016775,0.0020927,-0.004985,-0.0042781,0.0072466,-0.0018971,-0.0060325,0.011332,-0.0002969,-0.0094843,0.016923,0.0065626,0.014281,-0.0074284,-0.0063763,-0.001782,-0.013052,-0.0016109,-0.010781,0.0099406,0.0058375,0.0020775,-0.0059663,0.0086835,0.0035255,0.0036762,0.012206,-0.0014425,-0.0058929,0.0051219,-0.011009,-0.00017899,0.0046729,0.0032407,0.011826,0.0023823,-0.0065016,0.0095237,0.01014,-0.0059297,0.0027583,-0.004666,-0.0014998,7.27E-05,-0.011966,0.010769,0.001293,-0.0026161,0.0053239,0.0018574,4.38E-05,-0.0066109,-0.0041643,-0.01729,-0.0060889,0.0025833,-0.01087,-0.0019633,0.0016217,-0.0019416,-0.0033129,1.09E-05,0.0084515,0.0036606,0.0055254,-0.0065949,-0.01052,-0.004701,0.00534,0.0013112,-0.004507,0.0038235,-0.019134,-0.0070853,0.00091714,5.52E-05,0.0039721,-0.0086213,-0.015932,-0.0047456,-0.0034572,-0.0002407,0.0022327,0.016419,0.00040411,-0.0050296,0.017618,-0.0044207,-0.0015276,-0.0010349,-0.0019669,-0.011339,0.0016025,0.0091927,0.013542
1,0.00086041,-0.0043375,-0.00028816,0.0030903,-0.0028341,-0.0067294,0.00054968,-0.0022082,-0.0016955,0.0039985,-0.001131,-0.0027097,0.004761,-7.32E-05,-0.0039583,0.0065944,0.0024472,0.0059415,-0.0033742,-0.0032066,-0.00062486,-0.0051302,-0.00013101,-0.004343,0.0051133,0.0021315,0.00070196,-0.0028747,0.0036623,0.0015886,0.0015026,0.0051814,-0.00062221,-0.0023197,0.0015456,-0.0041387,-5.58E-05,0.0019459,0.001251,0.0048027,0.00091766,-0.0024866,0.003751,0.0040234,-0.0020318,0.00077188,-0.0017786,-0.00075075,-9.90E-05,-0.0041375,0.0035724,0.0003747,-0.0011959,0.0022674,0.00056533,-0.00034433,-0.0028684,-0.0019284,-0.0069499,-0.0024469,0.0007959,-0.0037473,-0.00080719,0.00072968,-0.00059249,-0.0012568,-0.00042684,0.0033839,0.0013602,0.00088276,-0.001748,-0.0018903,-0.0011373,0.0016051,0.00034509,-0.0013813,0.0015929,-0.0067151,-0.002568,0.00025568,-0.00015362,0.0014643,-0.0024125,-0.0057434,-0.0020188,-0.0017192,-0.00015129,0.00072505,0.0060126,-2.59E-06,-0.0013606,0.0068301,-0.0014449,-0.00033712,-0.00036978,-0.0008018,-0.0043756,0.0011368,0.0035655,0.0054211
1,0.00070979,-0.004658,-0.00025805,0.0031617,-0.0030466,-0.0073043,0.00072553,-0.0022786,-0.0017784,0.0037028,-0.0015936,-0.0027999,0.0048502,-0.0001227,-0.0041134,0.0072654,0.0028568,0.0062745,-0.0034749,-0.0028215,-0.00045873,-0.0052205,-0.0004287,-0.0045521,0.0049087,0.0025504,0.0011877,-0.0029637,0.0037392,0.0015207,0.0017747,0.0056578,-0.00061055,-0.0022842,0.0015954,-0.0045712,-0.00035038,0.002042,0.0011002,0.0048904,0.00092858,-0.0022694,0.0039766,0.0041256,-0.0023657,0.0013715,-0.0019003,-0.00032061,0.00018862,-0.0046165,0.0044469,0.00089011,-0.0014376,0.0022874,0.00047922,-0.00024466,-0.0028849,-0.0023154,-0.0072912,-0.0028961,0.00090611,-0.0041633,-0.00076236,0.00092364,-0.00095506,-0.001213,0.00016832,0.0035071,0.0016796,0.0013627,-0.0019239,-0.0026064,-0.0013912,0.001404,-0.00013975,-0.0010038,0.0017889,-0.0065704,-0.002411,0.00016334,-0.00015483,0.0012972,-0.0027966,-0.0057273,-0.0019013,-0.0017852,-5.10E-05,0.0010287,0.0066846,-9.23E-06,-0.0018053,0.0076502,-0.0017578,-0.00043592,-0.00011663,-0.00091526,-0.00485,0.0011177,0.0040479,0.0058628
1,-0.00057487,0.0014927,-0.00020242,-0.0013755,0.0014173,0.0043002,-0.0004535,0.00095726,0.0011832,-0.00014731,-0.0001337,0.0012134,-0.0019209,8.51E-05,0.0013596,-0.0034659,-0.00085862,-0.0031148,0.0012439,0.00094816,0.00049693,0.0037051,0.00061802,0.0029284,-0.0015438,-0.0012451,0.00014496,0.00039251,-0.0020237,-0.00058366,-0.00047292,-0.001941,5.63E-05,0.0017395,-0.0025488,0.0029998,2.21E-05,-0.00093214,-0.00076323,-0.0030921,-0.00079873,0.0023115,-0.0016155,-0.0027254,0.0020031,-0.00060204,0.0014685,0.00025551,-0.00027303,0.0038334,-0.0033602,-0.00024637,0.00045347,-0.00099472,-0.0012396,4.71E-05,0.0011491,0.00079552,0.0043473,0.0015323,-0.00057538,0.0035621,0.0012962,0.00033909,0.00076686,0.0013213,-0.0010426,-0.0016,-0.0011167,-0.002934,0.0035625,0.0051291,0.002206,-0.0025169,-0.0011858,0.0021791,-0.00068495,0.007733,0.0032946,-0.00083442,-0.00051822,-0.0014614,0.0033121,0.0058967,0.00083875,0.0002477,-0.00017781,0.0001115,-0.0039028,-0.000332,0.0011254,-0.0039871,0.0016723,0.0012472,0.0010981,0.00066263,0.0019584,0.00026828,-0.0022578,-0.0026442
1,0.00065856,-0.0038564,-0.00052122,0.0027101,-0.0028772,-0.0063754,0.00040962,-0.0024639,-0.0014676,0.0038315,-0.0010931,-0.0025967,0.0044767,-4.22E-05,-0.0038604,0.0069885,0.0025602,0.0055934,-0.0030038,-0.0024437,3.04E-05,-0.0051906,-0.00044221,-0.0040129,0.004372,0.002209,0.001367,-0.0026932,0.0034631,0.0014892,0.001506,0.0053451,-0.00060888,-0.001968,0.0015438,-0.004436,-0.00015713,0.0014635,0.0012687,0.0044528,0.00066253,-0.0021386,0.0036331,0.0038439,-0.0020479,0.00093451,-0.0015629,-0.00061801,0.00011044,-0.0042094,0.0036766,0.00040943,-0.0011366,0.002046,0.00061529,-0.00050862,-0.002647,-0.0019557,-0.0063399,-0.0024346,0.0010074,-0.0038141,-0.0005629,0.00073924,-0.00095313,-0.0009891,-0.00035543,0.0035331,0.0011653,0.0010352,-0.0016707,-0.0024261,-0.0013814,0.0016176,-9.45E-05,-0.0010017,0.0013698,-0.0055731,-0.0020718,3.51E-05,-0.00042317,0.0010824,-0.0027308,-0.0051852,-0.0015934,-0.0016229,-0.00025098,0.0010223,0.0058769,-0.00040796,-0.0019085,0.0069194,-0.0013675,-0.00065057,-0.00033423,-0.00089932,-0.0046633,0.0011383,0.0035638,0.0056039
1,0.0010841,-0.0050458,0.00024306,0.0032501,-0.0038216,-0.0080329,0.0008958,-0.00253,-0.0023645,0.0042566,-0.0011139,-0.0031384,0.0057509,-0.00019828,-0.0047845,0.0080331,0.0033974,0.0072849,-0.0040449,-0.0032999,-0.00061975,-0.006233,-0.00055067,-0.0051378,0.0055605,0.002792,0.0011743,-0.0034526,0.0046485,0.0018061,0.0017585,0.0061285,-0.00057768,-0.0026466,0.0018245,-0.005094,-0.00022002,0.0022008,0.0016056,0.0057429,0.00085455,-0.0026701,0.0046616,0.0046421,-0.0023035,0.0012906,-0.0023117,-0.00045953,0.00014796,-0.0055425,0.0050074,0.00050765,-0.0011429,0.0024277,0.00097109,-1.99E-06,-0.0033253,-0.002273,-0.0084695,-0.0028013,0.001233,-0.004741,-0.00085277,0.0010403,-0.00067083,-0.0015469,-0.00037599,0.0042398,0.0018883,0.0016345,-0.0024435,-0.0041874,-0.0020305,0.0020427,7.17E-05,-0.0018185,0.0020513,-0.0082973,-0.002941,0.00038164,0.0001439,0.0017197,-0.0038269,-0.0071672,-0.0023576,-0.002274,-9.91E-05,0.0011058,0.0079795,-0.0001686,-0.0022882,0.0085552,-0.0020352,-0.00075705,-7.56E-05,-0.00072862,-0.0057324,0.0012266,0.0046495,0.0070727
1,0.0011687,-0.0053803,-0.00030068,0.003628,-0.0039059,-0.008603,0.00097111,-0.0026084,-0.0022488,0.0044815,-0.001327,-0.0031466,0.0058539,-0.00024919,-0.0049571,0.0084506,0.0034491,0.0072738,-0.003907,-0.0032035,-0.00051818,-0.0060561,-0.00078007,-0.0051673,0.0054039,0.0028815,0.00096756,-0.0031024,0.0042993,0.0014833,0.0019178,0.0062173,-0.00087734,-0.002642,0.0020757,-0.0052478,-0.00030834,0.0021933,0.00131,0.0057764,0.0011043,-0.0027463,0.0047257,0.0051176,-0.0026288,0.0013937,-0.0019083,-0.0005562,0.00024644,-0.0055058,0.0050546,0.00047638,-0.0014347,0.0026213,0.00073891,0.00010685,-0.003351,-0.0023247,-0.0087016,-0.0028082,0.0011125,-0.0050449,-0.00059142,0.00098901,-0.0011191,-0.0013359,-0.00030606,0.0042417,0.0018372,0.0021069,-0.0025446,-0.0040409,-0.0017863,0.0020438,0.00036135,-0.0015969,0.0019025,-0.0079662,-0.0028011,-0.00012751,-7.18E-05,0.001456,-0.0039535,-0.0070587,-0.0026917,-0.002035,-0.00023293,0.0013034,0.0083926,-0.00029381,-0.0024168,0.0087888,-0.0023749,-0.00070078,-0.00035463,-0.0011215,-0.0057524,0.0014007,0.0046212,0.0072756
1,0.0055048,-0.02313,-0.00036298,0.017285,-0.017466,-0.04125,0.005187,-0.011335,-0.010706,0.017013,-0.0045186,-0.01514,0.026456,-0.00050841,-0.021773,0.039458,0.01493,0.034309,-0.017187,-0.014242,-0.004253,-0.032091,-0.0035089,-0.026133,0.023133,0.013485,0.0047942,-0.012533,0.020284,0.0075467,0.0080965,0.027483,-0.0027008,-0.014372,0.013845,-0.026647,9.18E-05,0.010939,0.0074702,0.028494,0.0056302,-0.016209,0.022257,0.024153,-0.014563,0.0055377,-0.012146,-0.0029892,0.0009509,-0.029483,0.02696,0.0033506,-0.0058762,0.012256,0.0055322,-0.00040851,-0.014912,-0.010023,-0.04232,-0.014407,0.0059275,-0.027171,-0.0058596,0.0029933,-0.0051735,-0.0081161,0.0015268,0.019633,0.0091057,0.014675,-0.017744,-0.027528,-0.012711,0.013862,0.0037719,-0.011977,0.0086031,-0.04862,-0.018073,0.0024967,0.00095082,0.0097537,-0.021588,-0.040233,-0.011379,-0.0085425,0.00010862,0.0042198,0.039333,0.00030289,-0.011742,0.041682,-0.011234,-0.003658,-0.0032686,-0.004411,-0.025642,0.0028874,0.021758,0.030849
1,0.0011136,-0.0069638,-0.00062805,0.0055443,-0.0049331,-0.011714,0.0012277,-0.0039376,-0.0032144,0.0056299,-0.001443,-0.0042747,0.0077262,-0.00021859,-0.0065835,0.011534,0.0043516,0.010064,-0.0053297,-0.0043035,-0.00075037,-0.0088802,-0.00088581,-0.0074432,0.0069246,0.0042504,0.0019603,-0.0041226,0.0056775,0.0024173,0.0023436,0.0083131,-0.0014592,-0.0037322,0.0034974,-0.0068863,0.000274,0.0026115,0.0022072,0.0078541,0.0019196,-0.0039901,0.0064875,0.0067902,-0.0036789,0.0020531,-0.0032225,-0.00068937,0.00040041,-0.0080019,0.0071646,0.00082987,-0.0017153,0.0034526,0.00090793,-0.00022756,-0.0042414,-0.0029765,-0.012006,-0.0040881,0.0017279,-0.0073471,-0.0013279,0.00097738,-0.0016392,-0.0018539,3.63E-05,0.005745,0.0024601,0.0029195,-0.0044309,-0.0055298,-0.0029018,0.0032162,0.00042627,-0.0025268,0.0028629,-0.01162,-0.0044027,0.00012649,-0.0002469,0.0023348,-0.0053412,-0.010208,-0.002759,-0.0025232,-5.65E-05,0.0014868,0.010889,-0.0005632,-0.0033766,0.011909,-0.0026716,-0.00092415,-0.0011415,-0.0011285,-0.0071751,0.0015723,0.0058962,0.0091047
1,-0.0010319,0.0023013,-0.0005069,-0.0018972,0.0020069,0.0053146,-0.00068728,0.00086684,0.0014738,-0.0008332,-0.00028018,0.001853,-0.0030638,0.00014014,0.0022586,-0.0044831,-0.0013971,-0.0044209,0.0020346,0.0014278,0.00075367,0.0045253,0.00094072,0.0040214,-0.0025361,-0.0017409,-0.0001407,0.00084983,-0.0028071,-0.00070587,-0.00065677,-0.0027237,0.00033275,0.0025168,-0.0027379,0.003892,0.00011446,-0.0017658,-0.00092757,-0.0039556,-0.00057207,0.0031621,-0.0024184,-0.0034831,0.0019296,-0.0008491,0.0020735,0.00076969,-0.00023024,0.0052696,-0.0045374,-0.00056698,0.00077927,-0.0015365,-0.001539,-0.00028298,0.0017888,0.0011501,0.0061372,0.0020984,-0.00014239,0.0040566,0.0012091,-0.00013758,0.00051112,0.0015168,-0.00099701,-0.0025021,-0.0017849,-0.0039181,0.0040656,0.0064807,0.0022697,-0.0030332,-0.0012465,0.0026567,-0.00071785,0.0093146,0.0035921,-0.00091128,-0.0007994,-0.0019081,0.0042726,0.0070717,0.0016383,0.00057003,-0.00013743,0.00032935,-0.0054869,-0.0007451,0.001489,-0.0056547,0.0022549,0.00099467,0.00085752,0.00084452,0.003099,0.00055064,-0.0031782,-0.003445
1,0.0033611,-0.015217,-0.00038715,0.011253,-0.01119,-0.025856,0.003334,-0.0073442,-0.0068593,0.011248,-0.003085,-0.009371,0.016971,-0.00021945,-0.013659,0.025215,0.0097067,0.021673,-0.010923,-0.0091849,-0.0025933,-0.020002,-0.0020801,-0.016504,0.014733,0.0089445,0.0032825,-0.0080141,0.012675,0.0050692,0.0054051,0.017495,-0.0015666,-0.0088795,0.0085981,-0.016202,-0.00016652,0.0067134,0.00444,0.018187,0.0035258,-0.0097608,0.013877,0.015164,-0.0091301,0.0034571,-0.0075843,-0.0018299,0.00076588,-0.018291,0.016356,0.0022626,-0.0040647,0.0075533,0.0035469,-0.00054216,-0.0095818,-0.0066292,-0.02657,-0.0091637,0.0036241,-0.017014,-0.0035408,0.0016674,-0.0032059,-0.0050213,0.00081592,0.012113,0.0059136,0.0086786,-0.010359,-0.016281,-0.0077347,0.0086707,0.0021071,-0.0070177,0.0056608,-0.029603,-0.011036,0.0011702,0.00047532,0.0061387,-0.01302,-0.024708,-0.0069343,-0.0054597,0.0001414,0.0029689,0.024666,0.00032898,-0.0073131,0.026331,-0.0068161,-0.0025038,-0.002024,-0.0029057,-0.016067,0.0019466,0.013785,0.019447
1,0.0026527,-0.011234,-0.00018426,0.0083555,-0.008604,-0.019276,0.0022142,-0.0054353,-0.0049,0.0085345,-0.0022965,-0.0071258,0.012803,-0.0001987,-0.010575,0.018784,0.0073384,0.016154,-0.0084411,-0.006718,-0.0019681,-0.014859,-0.0014518,-0.012171,0.011627,0.006363,0.0027002,-0.0065116,0.0097529,0.0038123,0.0037448,0.013717,-0.0014265,-0.006231,0.006052,-0.012287,-0.00041996,0.0052451,0.0034255,0.013727,0.0026615,-0.0070488,0.010586,0.010971,-0.0063523,0.0030732,-0.0054361,-0.0014425,0.0003093,-0.013788,0.012513,0.0016264,-0.0030317,0.0057295,0.0025366,-7.82E-07,-0.0071751,-0.0047,-0.020057,-0.0070573,0.003036,-0.012029,-0.002186,0.0017444,-0.0025406,-0.0042889,0.00036913,0.0095289,0.0041423,0.0061347,-0.0077056,-0.011845,-0.0058662,0.0060585,0.0011007,-0.0053414,0.0042816,-0.021333,-0.0080276,0.00080227,0.0005346,0.004364,-0.01009,-0.018467,-0.0053291,-0.0042219,-4.85E-05,0.0022206,0.019054,0.00030888,-0.0057144,0.020052,-0.0050433,-0.0016558,-0.0012846,-0.0022758,-0.012494,0.001771,0.010621,0.014936
1,0.0019958,-0.0084448,-6.51E-05,0.0061838,-0.0058838,-0.013826,0.0014441,-0.004053,-0.0038576,0.0064863,-0.0018319,-0.005037,0.0092522,-0.00021008,-0.0079636,0.013192,0.0053011,0.011847,-0.0064192,-0.005475,-0.0015354,-0.010562,-0.0011918,-0.008702,0.0088903,0.0044612,0.0017861,-0.0048338,0.0070344,0.0027076,0.002699,0.0099596,-0.0013216,-0.0049228,0.0038518,-0.0086967,-0.00040174,0.0038728,0.0027323,0.0097152,0.0014921,-0.0044321,0.0076871,0.0083797,-0.004651,0.0021029,-0.0039185,-0.0011899,0.00055374,-0.0095445,0.0086516,0.0011927,-0.0020031,0.0044559,0.0015878,-7.79E-05,-0.0051732,-0.0035582,-0.014179,-0.0049784,0.001943,-0.0085376,-0.001646,0.0014798,-0.0015687,-0.0026841,6.79E-05,0.0066655,0.0028741,0.0038724,-0.0049385,-0.0075582,-0.0035799,0.0038781,0.00073162,-0.003507,0.0031115,-0.014908,-0.005654,0.00085611,-0.00010628,0.0028431,-0.0066668,-0.012724,-0.0040342,-0.0032428,0.00012498,0.0019161,0.012943,-4.38E-05,-0.0038123,0.014193,-0.003472,-0.0012027,-0.00078015,-0.0017552,-0.0087727,0.0017539,0.0074089,0.010979
1,0.0061735,-0.026365,-0.00041142,0.019705,-0.019981,-0.046773,0.0059012,-0.013224,-0.012221,0.019318,-0.0050356,-0.01683,0.030113,-0.00047569,-0.024635,0.044926,0.01704,0.038886,-0.0194,-0.016242,-0.004894,-0.036603,-0.0038695,-0.030259,0.026009,0.015831,0.0059337,-0.014029,0.023028,0.0088911,0.009495,0.031171,-0.0033048,-0.01658,0.015912,-0.029754,6.20E-05,0.012406,0.008151,0.032789,0.0066809,-0.018544,0.02561,0.027619,-0.016388,0.0065766,-0.013976,-0.0033929,0.00087306,-0.034143,0.030642,0.0041046,-0.0065473,0.013774,0.0067116,-0.00068067,-0.01663,-0.010818,-0.047737,-0.016871,0.0064762,-0.030678,-0.0066649,0.0032821,-0.0060712,-0.0092091,0.0016519,0.022067,0.010589,0.016681,-0.020528,-0.030887,-0.014628,0.016161,0.00435,-0.013671,0.010141,-0.055303,-0.021264,0.0027247,0.00075835,0.01141,-0.024456,-0.04577,-0.012255,-0.0091661,0.00036446,0.0049221,0.044323,0.00028235,-0.013043,0.046916,-0.012867,-0.004488,-0.0043202,-0.0050092,-0.028927,0.0032623,0.024414,0.035077
1,0.00094597,-0.0048477,0.00011721,0.0033825,-0.0031916,-0.0072717,0.00077051,-0.0021074,-0.0016154,0.0038345,-0.0010732,-0.0023885,0.0051063,9.23E-05,-0.0041887,0.0074801,0.0030655,0.0061107,-0.0032508,-0.0025988,-0.0007205,-0.0056464,-0.00035826,-0.0045693,0.0046815,0.0024922,0.0010552,-0.0030051,0.0040103,0.002127,0.0013756,0.0052525,-0.00062064,-0.0024244,0.0015537,-0.0045188,-0.00016617,0.001845,0.001168,0.0050869,0.0011399,-0.0022565,0.0042239,0.004238,-0.0022623,0.00083554,-0.0017738,-0.00074072,6.40E-05,-0.0043004,0.0043303,0.00081074,-0.00143,0.0025685,0.00085874,-0.00034507,-0.0025875,-0.0016554,-0.0070367,-0.0025913,0.0010249,-0.0036395,-0.00062821,0.00076089,-0.0006488,-0.0016019,-0.00041072,0.0030708,0.0014158,0.001191,-0.0018315,-0.0025304,-0.0013843,0.0015462,0.00014608,-0.0012866,0.0016701,-0.0062788,-0.0020889,0.00024989,-0.00013833,0.0015298,-0.0026472,-0.0061319,-0.0020455,-0.001363,3.09E-05,0.0011489,0.0064949,-0.00018212,-0.0016402,0.0068688,-0.0011328,-0.00058272,-0.00043662,-0.00036723,-0.0045512,0.0010453,0.0039593,0.0061431
1,0.0007732,-0.0044867,0.00019135,0.0033624,-0.0032591,-0.0067054,0.00042667,-0.0023135,-0.0016819,0.0038183,-0.0010941,-0.0026103,0.0049373,-0.00037362,-0.0040682,0.0070685,0.0031918,0.0061303,-0.0035432,-0.0025641,-0.00041813,-0.0052054,-0.00066974,-0.0042068,0.0049056,0.0022571,0.0011752,-0.0027243,0.0036641,0.0017065,0.0016487,0.0054904,-0.00057043,-0.0019826,0.0016474,-0.0043491,-0.0002998,0.0018196,0.00098504,0.0048272,0.00078784,-0.0024071,0.0040654,0.0037901,-0.0022633,0.0010305,-0.0018531,-0.00071038,4.86E-05,-0.00443,0.0037963,0.00078174,-0.0011337,0.0021923,0.00065931,-0.00012267,-0.0026692,-0.0020647,-0.0065593,-0.002527,0.0008155,-0.0040886,-0.00040731,0.0009744,-0.00090454,-0.0011758,-0.00039884,0.0034936,0.0014386,0.0016068,-0.0020852,-0.0030118,-0.0012347,0.0015587,0.00022571,-0.0010364,0.0016333,-0.0061282,-0.00219,0.00011999,-3.89E-06,0.0014173,-0.0027757,-0.0058123,-0.0023337,-0.0016882,-0.00033503,0.0013232,0.0065149,-0.00019883,-0.0018615,0.0070202,-0.0015246,-0.0006625,-0.00049898,-0.00075672,-0.0049184,0.0010549,0.0039292,0.0058138
1,0.0032452,-0.014329,-0.00010798,0.010942,-0.011153,-0.025068,0.0032091,-0.0075093,-0.0062201,0.011075,-0.0028073,-0.0092413,0.016352,-0.00021137,-0.013465,0.024697,0.0093998,0.021116,-0.010765,-0.0089827,-0.0022588,-0.019503,-0.0018628,-0.016016,0.014399,0.0088676,0.0030699,-0.0080728,0.012525,0.0048144,0.0050816,0.017096,-0.0020527,-0.0086017,0.0081788,-0.015884,-0.00023048,0.0066814,0.0046229,0.017551,0.003361,-0.010029,0.013809,0.015058,-0.0084283,0.0036044,-0.0074141,-0.0016523,0.0007823,-0.017855,0.015853,0.002201,-0.0036125,0.0076736,0.0032753,-0.00011463,-0.0094969,-0.0062123,-0.025863,-0.0090283,0.0034706,-0.016256,-0.0033981,0.0013658,-0.003362,-0.0049891,0.00054507,0.012078,0.0056382,0.0082138,-0.010541,-0.015501,-0.007134,0.008107,0.0022666,-0.007191,0.0055133,-0.028995,-0.010705,0.0015148,0.00032707,0.0058541,-0.012856,-0.024333,-0.0068062,-0.005493,-0.00024294,0.002705,0.024148,-0.0001973,-0.0067673,0.02519,-0.006582,-0.0025113,-0.0016371,-0.0027719,-0.016086,0.0019419,0.013155,0.018811
